"","book_title","review_title","review_user","book_id","review_id","timestamp","review_text","review_score"
"155","The Woman in the Window: A Novel","Good book, well written, engaging","L. Williams","0062678426","R1J6SUG6Q0ISO0","1555096771","I started reading this book before a long flight and left it accidentally at an airport. By that time I was interested because it was well written. I went to audible.com to listen to the novel on the second leg of my journey, and again when I came home. It's a good book that kept me reading and then listening to well narrated recording. The language of the book is clear and rhythmic. There is a point in the book where the main character believes she has found the answer to a riddle, but we soon learn she was on the right track before she found her 'answer'. The book may seem to lag a bit at that point because the energy and forward motion of the book become stalled. But it picks right back up. There is an element of searching for the truth which keeps us going through the end. I think the movie will be awesome.",5
"156","Lies My Doctor Told Me Second Edition: Medical…","What an Eye-Opener","RF","162860378X","R1JG50EM9HD3BR","1555096866","Excellent Read!  I follow Dr. Berry's advice closely (regarding the Keto diet) and have found everything he teaches is gold!  Excellent book and a real eye-opener.  I highly suggest it.",5
"159","A Gentleman in Moscow: A Novel","Meet a Gentleman/Share His Challenges","Ann Richardson","0143110438","R13VKBQESCCYV7","1555096997","This is a must-read novel filled with interesting characters, intrigue, history, and several twists of plot. The reader is given a glimpse into Russia of the past as it evolved through several revolutions. In some ways this novel explores one theme that was important to Dickens: What Makes a Gentleman--Birth or Something far Closer to the Core.",5
"160","The Woman in the Window: A Novel","INTENSE!","MsRJG","62678426","R8I5JM3YJ2ES3","1555097043","Hitchcock at its best...Can't wait for the movie!  I recommend to anyone into suspense with  twists.  I couldn't put it down!",5
"161","Lies My Doctor Told Me Second Edition: Medical…","Eye Opening","Vicky Lynne French","162860378X","R250T8IMVMTWRB","1555097106","A lot of valuable health information. Finding out fact from fiction and recommendations for further research is very helpful. I will definitely not just take my doctors word for it any longer without checking it out for myself.",5
"162","The Contentment Journal","Five stars even before using it","CRyan","1942121105","R2BNYMFLAQV4P4","1555097122","I'll update this after I use it, but I had to go ahead and leave a review as soon as I received this journal. I am teaching a journaling class this June, at a counseling clinic in my area. We recommend journaling for mental health and for overall clarity of thought, and I have been buying different types of journals to show all the different methods people use to journal. Gratitude, poetry, everyday books - I've bought lots of them. This journal is beautifully made - hardback, with a textured cover that just feels nice in the hands. It's a perfect size. Each prompt is well laid-out, obviously well thought-out, and each day seems to have adequate space for thought without seeming to be overwhelming. In between the three sections Rachel Cruz designed, there are full quote pages that are simply gorgeous. It's a real winner - and that's before I have even written a single word. I will be using this one for myself once the class is over.",5
"163","Lies My Doctor Told Me Second Edition: Medical…","Wow! Been lied to for 60 years","Ms. P","162860378X","R15GAOY7NB837T","1555097586","This is sadly awesome. We have been living a lie for over 60 years. If you want to know the truth about a lot of medical issues, this is great. He also has YouTube videos about Keto. So thankful for him.",5
"164","The Next Right Thing: A Simple, Soulful Practice for Making Life Decisions","So good!!!!","Leah {A Little Uncommon Home}","0800736524","RHQOR56F4A992","1555097718","We’re in the middle of a move. A big move. And, we’re moving with a 5 year old with special needs. The decisions we have been faced with are overwhelming. This book couldn’t have come at a better, more necessary time in my life. God places these gifts just where they need to be. I’m so thankful for the guiding light that this book is for us. It’s more than helping our decision making, it’s encouraging our trust in God and in ourselves that with God’s help we can figure things out. We can lessen the overwhelm by listening to Him more. Thank you, Emily, for this envaluable resource. I will be giving this to everyone for Christmas!!! I can’t recommend it enough. Anyone can use this book.",5
"167","Lies My Doctor Told Me Second Edition: Medical…","Couldn’t put the book down","V. R. Hollingsworth","162860378X","R1XF2VCIO2SD9O","1555097826","Great book, it has changed my life, started following Dr. Berry about a year ago, finally started Keto about 60 days ago, I’ve loss 30 lbs, plus my numbers are almost down to normal, I have had  type 2 diabetes for about 20 years, first time found a way of life changes in eating that is working! Highly recommend reading this book and following Doctor Berry.",5
"168","A Gentleman in Moscow: A Novel","Humor, history, and a resident cat","Kindle Customer","0143110438","R1U2V0CGXXLJQV","1555097837","A former Count in post revolutionary Russia is under house arrest at the luxurious Metropole Hotel in Moscow.  Beautifully written, quirky, and thought-provoking.  The story of how the Count adjusts to his new life in the hotel and the lives of those around him...Humor, history, and a resident cat.  Great read.",5
"170","The Savior (The Black Dagger Brotherhood series)","Murhder in the First!","Lori McCarthy","1501194941","R36U5STRWG8ONY","1555098138","I don’t know where to begin about the latest BDB book, except to say, I’m ready to read it again and again. Murhder is, for lack of my own words, “a male of worth.” J.R. Ward has delivered a story that captivates the reader and takes you on a roller coaster of emotions. Grab the tissues, because tears will hit hard and quickly with this one. Love the surprises in this story and the relationships between the Brothers. If you don’t already have a copy, grab one! You won’t be disappointed.",5
"172","Less (Winner of the Pulitzer Prize): A Novel","Excellent","R. Zocher","0316316121","R2BFPZFGDU1WUO","1555098678","Don't expect hilarity--this book is often amusing but descriptions of it as a comedy do it a disservice. It has a light, wry tone, and it might occasionally make you laugh out loud, but it's seriously moving and thought-provoking. If you're looking for a superficial romp, this isn't it, but if you like to smile while you're heart is aching, this book will do the trick. I think it's a tour de force.",5
"173","A Gentleman in Moscow: A Novel","Loved A Gentleman in Moscow, the character and the book","Michelle H","0143110438","R20875Y4MNQDT8","1555098737","I rarely find a story that is such a unique read that I never know what is coming next. It was an interesting storyline with individual stories within the main plot. It all takes place at an actual hotel in Moscow. The historical facts of the time I believe were accurate.. The characters were fascinating. The book was extremely well written.  I highly recommend this book.",5
"174","Lies My Doctor Told Me Second Edition: Medical…","First Chapter title: Trust God not your Doctor","Cliff Thomas","162860378X","R2WFVU3KLU37K7","1555098966","Best book I've read on this topic. Witty, pithy and precisely on point with what's wrong with the current unhealthy dogma of the medical power brokers. Should be required reading for anyone interested in good health; laymen and doctor alike.",5
