"","book_title","review_title","review_user","book_id","review_id","timestamp","review_text","review_score"
"2873","WOLFPACK: How to Come Together, Unleash Our Power, and Change the Game","Amazing things do come in small packages!","Nichole615","1250217709","R8S59KCTWHDBI","1555400366","While this is a very quick read, it packs a major punch and a profound message! The message can apply to all women, regardless of their age, race, abilities, etc. I was so inspired after reading only the first part the book, I knew then this was something great. Before I finished reading, I ordered additional copies to give to some of the women in my life. Do yourself a favor a buy this book!

It is a book that can be reread many times. I know for myself, rereading something I've read can hit different points for me depending on what is happening in my life at the time.

BUY IT NOW! YOU WILL NOT REGRET IT!",5
"2875","The American Agent: A Maisie Dobbs Novel","I Love Maisie Dobbs","E. B. MULLIGAN","006243666X","R1RQERN87JAJNB","1555400562","I love Jacqueline Winspear's Maisie Dobbs books. She has created a primary character that's very likable, believable and interesting. (I would love a friend like Maisie.) She's surrounded her with people who are devoted to Maisie, have shared her ups and downs. She's unwittingly hurt some of those friends and sought to make things right. We've moved from a very young teen to a middle aged woman and she's every bit appealing as she was in book 1. In this book, Maisie's personal life moves along (no spoilers here) but it looks as though life is going to change for the better. I can't wait for the next installment!",5
"2876","A Gentleman in Moscow: A Novel","Absolutely loved this book!","Diana D. Ice","0143110438","R1MYJ0UKU82EU3","1555400777","Amazing storyline; fascinating characters; intelligent, sophisticated writing; a surprising and wonderful ending.After reading it through the first time, I read the entire book again! It is truly one of the best stories and beautifully written books that I have ever read. I'm telling everyone about it!",5
"2879","QAnon: An Invitation to The Great Awakening","Well Done","Michelle Ruiz","1942790139","R2ISRGI623JHFR","1555401078","I really appreciate the time put into this. Its been far too long for Patriots to AWAKEN! WWG1WGA!Keep reporting and spreading the good word! I really appreciate the Youtube videos and Q updates.",5
"2880","I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer","True crime brilliance","olivia","62319795","RW8BKMVYHNJ9N","1555401130","I could not stop reading this book. I'm sure if Michelle had survived, she would've been instrumental in the takedown of the Golden State Killer. I hope she is at peace and knows he has finally been caught much due to her work.",5
"2881","The Woman in the Window: A Novel","A waste of money","Sandy Doyle-Jones","62678426","R3JC6795KYZSCZ","1555401198","A few in book club were reading this book, I just wish I'd not bought it full p rice Kindle. Tedious with a disappointing ending.Yes, it's suspenseful and a quick read with a couple twists, but...wine, drugs, stalking neighbors, murder and one night of sex do not make a good book.",3
"2882","The Woman in the Window: A Novel","Didn't figure this one out!","Elizabeth H","62678426","R6EMFRYNZQYZ5","1555401250","I had a hard time getting into this book but once I did I couldn't put it down! So many twists that I couldn't figure it out! If you like suspense this book is for you!",4
"2885","I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer","Highly recommended!","Steph59","62319795","R260FA4WXGUNZS","1555401407","I purchased this book as a gift for my sister and this was the best price that I could find on it and best quality! It was in perfect conditions the cover was not damaged at all and every page was perfect. The book seems very interesting and the information and details provided on this case is amazing. Perfect Gift!",5
"2886","The Savior (The Black Dagger Brotherhood series)","I bought it yesterday and couldn't put it down until I finished it!! It was really that good!! I love the BDB series but I have been disappointed with her books of late. This is J.R. Ward at her finest!! I laughed and cried and felt he characters become real. I","Lori McCarthy","1501194941","R3KNKBGL274BFD","1555401795","This is J.R. Ward at her finest!! I can't wait to hear about her next book!! It looks like Denina may make an appearance!! How cook is that!! She said the two stories may collide!! I love this book!!",5
"2889","A Gentleman in Moscow: A Novel","An absolute delight from start to finish!","jetam","0143110438","R2R48CDQ3J33SE","1555401917","The story is a combination of whimsey, romance, history, politics, and wonderful life reflections. It is wonderful to read a novel based on a truly imaginative conceit. The writing is compelling and the story, again, simply delightful.",5
"2891","131 Method: Your Personalized Nutrition Solution to Boost Metabolism, Restore Gut Health, and Lose Weight","Lots of information here","Emily Paine","1401956785","RDUF1RFDBPCF","1555402342","I love reading about healthy diets and the science behind them. This book was quite interesting as it was a new take on ""dieting"" with fasting being involved. There is a lot to take in with this book. You do need to follow a plan and know what you are doing, and I feel at this point that I would need to go back to the beginning and take notes on how to follow her 131 method. The three stages of Ignite, Nourish and Renew are still a bit muddled in my brain, but as I was reading them, they made sense at the time. To be honest though, this isn't a plan I am going to follow, at least not at the moment. I prefer to not eat meat, and there are ways to get around that with this plan. I can see it inspiring people, and some of the recipes in the back of the book sound extremely good. I do have to watch sodium levels, and the amounts of sodium in recipes are not listed but one can estimate which items are high in sodium. She did also write that ""recent science finds that people over the age of 60 who have high LDL cholesterol actually live longer than people with low LDL."" Hmm, news to me as I just read the book by Caldwell Esselstyn (Prevent and Reverse Heart Disease), and he explains quite a bit about atherosclerosis and the importance of lowering cholesterol and LDL by a plant based diet. Plus, as I had some atherosclerosis, I was advised to take a statin to lower cholesterol. It makes it difficult to know what to believe is the best diet/food for oneself. I think this book has some excellent points in it and it will increase your knowledge about nutrition, gut health and metabolism. I will be keeping it on my bookshelf and trying out a few of the recipes for sure.",4
